,model,data,depth,epochs,best_val_accuracy,test_accuracy,drop_method,drop_rate,oversmoothing,val_accuracy
32,HGNNP,CocitationCora,1,199,0.33956387639045715,0.33099687099456787,dropedge,0.5,"[189.2347412109375, 24907.923828125, 24826.943359375, 19357.05078125, 16324.5146484375, 12220.822265625, 10004.4423828125, 9931.916015625, 7753.54443359375, 7987.58349609375, 6582.2373046875, 6440.88330078125, 6419.7197265625, 5437.5859375, 4825.25830078125, 5292.20556640625, 5142.41259765625, 5201.43603515625, 5652.48583984375, 5020.99365234375]","[0.16978193819522858, 0.15537382662296295, 0.14135514199733734, 0.16394081711769104, 0.17834891378879547, 0.2912772595882416, 0.21767912805080414, 0.3208722770214081, 0.3002336323261261, 0.31308412551879883, 0.32204049825668335, 0.3387850522994995, 0.315809965133667, 0.3142523467540741, 0.32009345293045044, 0.33956387639045715, 0.3383956253528595, 0.31308412551879883, 0.3317756950855255, 0.3138629198074341]"
33,HGNNP,CocitationCora,1,0,0.10747663676738739,0.10747663676738739,drophyperedge,0.5,"[178.8399658203125, 20627.896484375, 16299.916015625, 13006.587890625, 10103.4853515625, 8178.53466796875, 7687.65185546875, 6708.96044921875, 6590.82080078125, 6353.13818359375, 5788.8095703125, 5396.8505859375, 5282.25390625, 4889.75, 4901.93896484375, 4885.046875, 4781.1337890625, 4956.0302734375, 5636.3798828125, 5521.1474609375]","[0.10747663676738739, 0.1475856751203537, 0.14369158446788788, 0.13317756354808807, 0.1526479721069336, 0.15498442947864532, 0.22079439461231232, 0.22196261584758759, 0.2601246237754822, 0.367990642786026, 0.3492990732192993, 0.34618380665779114, 0.32593458890914917, 0.3422897160053253, 0.35358256101608276, 0.35007786750793457, 0.3492990732192993, 0.3520249128341675, 0.32710281014442444, 0.3454049825668335]"
34,HGNNP,CocitationCora,1,20,0.1475856751203537,0.14369158446788788,drophyperedge,0.5,"[178.8399658203125, 20627.896484375, 16299.916015625, 13006.587890625, 10103.4853515625, 8178.53466796875, 7687.65185546875, 6708.96044921875, 6590.82080078125, 6353.13818359375, 5788.8095703125, 5396.8505859375, 5282.25390625, 4889.75, 4901.93896484375, 4885.046875, 4781.1337890625, 4956.0302734375, 5636.3798828125, 5521.1474609375]","[0.10747663676738739, 0.1475856751203537, 0.14369158446788788, 0.13317756354808807, 0.1526479721069336, 0.15498442947864532, 0.22079439461231232, 0.22196261584758759, 0.2601246237754822, 0.367990642786026, 0.3492990732192993, 0.34618380665779114, 0.32593458890914917, 0.3422897160053253, 0.35358256101608276, 0.35007786750793457, 0.3492990732192993, 0.3520249128341675, 0.32710281014442444, 0.3454049825668335]"
35,HGNNP,CocitationCora,1,40,0.1526479721069336,0.1526479721069336,drophyperedge,0.5,"[178.8399658203125, 20627.896484375, 16299.916015625, 13006.587890625, 10103.4853515625, 8178.53466796875, 7687.65185546875, 6708.96044921875, 6590.82080078125, 6353.13818359375, 5788.8095703125, 5396.8505859375, 5282.25390625, 4889.75, 4901.93896484375, 4885.046875, 4781.1337890625, 4956.0302734375, 5636.3798828125, 5521.1474609375]","[0.10747663676738739, 0.1475856751203537, 0.14369158446788788, 0.13317756354808807, 0.1526479721069336, 0.15498442947864532, 0.22079439461231232, 0.22196261584758759, 0.2601246237754822, 0.367990642786026, 0.3492990732192993, 0.34618380665779114, 0.32593458890914917, 0.3422897160053253, 0.35358256101608276, 0.35007786750793457, 0.3492990732192993, 0.3520249128341675, 0.32710281014442444, 0.3454049825668335]"
36,HGNNP,CocitationCora,1,60,0.22079439461231232,0.22079439461231232,drophyperedge,0.5,"[178.8399658203125, 20627.896484375, 16299.916015625, 13006.587890625, 10103.4853515625, 8178.53466796875, 7687.65185546875, 6708.96044921875, 6590.82080078125, 6353.13818359375, 5788.8095703125, 5396.8505859375, 5282.25390625, 4889.75, 4901.93896484375, 4885.046875, 4781.1337890625, 4956.0302734375, 5636.3798828125, 5521.1474609375]","[0.10747663676738739, 0.1475856751203537, 0.14369158446788788, 0.13317756354808807, 0.1526479721069336, 0.15498442947864532, 0.22079439461231232, 0.22196261584758759, 0.2601246237754822, 0.367990642786026, 0.3492990732192993, 0.34618380665779114, 0.32593458890914917, 0.3422897160053253, 0.35358256101608276, 0.35007786750793457, 0.3492990732192993, 0.3520249128341675, 0.32710281014442444, 0.3454049825668335]"
37,HGNNP,CocitationCora,1,80,0.2601246237754822,0.2601246237754822,drophyperedge,0.5,"[178.8399658203125, 20627.896484375, 16299.916015625, 13006.587890625, 10103.4853515625, 8178.53466796875, 7687.65185546875, 6708.96044921875, 6590.82080078125, 6353.13818359375, 5788.8095703125, 5396.8505859375, 5282.25390625, 4889.75, 4901.93896484375, 4885.046875, 4781.1337890625, 4956.0302734375, 5636.3798828125, 5521.1474609375]","[0.10747663676738739, 0.1475856751203537, 0.14369158446788788, 0.13317756354808807, 0.1526479721069336, 0.15498442947864532, 0.22079439461231232, 0.22196261584758759, 0.2601246237754822, 0.367990642786026, 0.3492990732192993, 0.34618380665779114, 0.32593458890914917, 0.3422897160053253, 0.35358256101608276, 0.35007786750793457, 0.3492990732192993, 0.3520249128341675, 0.32710281014442444, 0.3454049825668335]"
38,HGNNP,CocitationCora,1,100,0.367990642786026,0.3492990732192993,drophyperedge,0.5,"[178.8399658203125, 20627.896484375, 16299.916015625, 13006.587890625, 10103.4853515625, 8178.53466796875, 7687.65185546875, 6708.96044921875, 6590.82080078125, 6353.13818359375, 5788.8095703125, 5396.8505859375, 5282.25390625, 4889.75, 4901.93896484375, 4885.046875, 4781.1337890625, 4956.0302734375, 5636.3798828125, 5521.1474609375]","[0.10747663676738739, 0.1475856751203537, 0.14369158446788788, 0.13317756354808807, 0.1526479721069336, 0.15498442947864532, 0.22079439461231232, 0.22196261584758759, 0.2601246237754822, 0.367990642786026, 0.3492990732192993, 0.34618380665779114, 0.32593458890914917, 0.3422897160053253, 0.35358256101608276, 0.35007786750793457, 0.3492990732192993, 0.3520249128341675, 0.32710281014442444, 0.3454049825668335]"
39,HGNNP,CocitationCora,1,120,0.367990642786026,0.32593458890914917,drophyperedge,0.5,"[178.8399658203125, 20627.896484375, 16299.916015625, 13006.587890625, 10103.4853515625, 8178.53466796875, 7687.65185546875, 6708.96044921875, 6590.82080078125, 6353.13818359375, 5788.8095703125, 5396.8505859375, 5282.25390625, 4889.75, 4901.93896484375, 4885.046875, 4781.1337890625, 4956.0302734375, 5636.3798828125, 5521.1474609375]","[0.10747663676738739, 0.1475856751203537, 0.14369158446788788, 0.13317756354808807, 0.1526479721069336, 0.15498442947864532, 0.22079439461231232, 0.22196261584758759, 0.2601246237754822, 0.367990642786026, 0.3492990732192993, 0.34618380665779114, 0.32593458890914917, 0.3422897160053253, 0.35358256101608276, 0.35007786750793457, 0.3492990732192993, 0.3520249128341675, 0.32710281014442444, 0.3454049825668335]"
40,HGNNP,CocitationCora,1,140,0.367990642786026,0.35358256101608276,drophyperedge,0.5,"[178.8399658203125, 20627.896484375, 16299.916015625, 13006.587890625, 10103.4853515625, 8178.53466796875, 7687.65185546875, 6708.96044921875, 6590.82080078125, 6353.13818359375, 5788.8095703125, 5396.8505859375, 5282.25390625, 4889.75, 4901.93896484375, 4885.046875, 4781.1337890625, 4956.0302734375, 5636.3798828125, 5521.1474609375]","[0.10747663676738739, 0.1475856751203537, 0.14369158446788788, 0.13317756354808807, 0.1526479721069336, 0.15498442947864532, 0.22079439461231232, 0.22196261584758759, 0.2601246237754822, 0.367990642786026, 0.3492990732192993, 0.34618380665779114, 0.32593458890914917, 0.3422897160053253, 0.35358256101608276, 0.35007786750793457, 0.3492990732192993, 0.3520249128341675, 0.32710281014442444, 0.3454049825668335]"
41,HGNNP,CocitationCora,1,160,0.367990642786026,0.3492990732192993,drophyperedge,0.5,"[178.8399658203125, 20627.896484375, 16299.916015625, 13006.587890625, 10103.4853515625, 8178.53466796875, 7687.65185546875, 6708.96044921875, 6590.82080078125, 6353.13818359375, 5788.8095703125, 5396.8505859375, 5282.25390625, 4889.75, 4901.93896484375, 4885.046875, 4781.1337890625, 4956.0302734375, 5636.3798828125, 5521.1474609375]","[0.10747663676738739, 0.1475856751203537, 0.14369158446788788, 0.13317756354808807, 0.1526479721069336, 0.15498442947864532, 0.22079439461231232, 0.22196261584758759, 0.2601246237754822, 0.367990642786026, 0.3492990732192993, 0.34618380665779114, 0.32593458890914917, 0.3422897160053253, 0.35358256101608276, 0.35007786750793457, 0.3492990732192993, 0.3520249128341675, 0.32710281014442444, 0.3454049825668335]"
42,HGNNP,CocitationCora,1,180,0.367990642786026,0.32710281014442444,drophyperedge,0.5,"[178.8399658203125, 20627.896484375, 16299.916015625, 13006.587890625, 10103.4853515625, 8178.53466796875, 7687.65185546875, 6708.96044921875, 6590.82080078125, 6353.13818359375, 5788.8095703125, 5396.8505859375, 5282.25390625, 4889.75, 4901.93896484375, 4885.046875, 4781.1337890625, 4956.0302734375, 5636.3798828125, 5521.1474609375]","[0.10747663676738739, 0.1475856751203537, 0.14369158446788788, 0.13317756354808807, 0.1526479721069336, 0.15498442947864532, 0.22079439461231232, 0.22196261584758759, 0.2601246237754822, 0.367990642786026, 0.3492990732192993, 0.34618380665779114, 0.32593458890914917, 0.3422897160053253, 0.35358256101608276, 0.35007786750793457, 0.3492990732192993, 0.3520249128341675, 0.32710281014442444, 0.3454049825668335]"
43,HGNNP,CocitationCora,1,199,0.367990642786026,0.3660436272621155,drophyperedge,0.5,"[178.8399658203125, 20627.896484375, 16299.916015625, 13006.587890625, 10103.4853515625, 8178.53466796875, 7687.65185546875, 6708.96044921875, 6590.82080078125, 6353.13818359375, 5788.8095703125, 5396.8505859375, 5282.25390625, 4889.75, 4901.93896484375, 4885.046875, 4781.1337890625, 4956.0302734375, 5636.3798828125, 5521.1474609375]","[0.10747663676738739, 0.1475856751203537, 0.14369158446788788, 0.13317756354808807, 0.1526479721069336, 0.15498442947864532, 0.22079439461231232, 0.22196261584758759, 0.2601246237754822, 0.367990642786026, 0.3492990732192993, 0.34618380665779114, 0.32593458890914917, 0.3422897160053253, 0.35358256101608276, 0.35007786750793457, 0.3492990732192993, 0.3520249128341675, 0.32710281014442444, 0.3454049825668335]"
44,UniSAGE,CocitationCora,1,0,0.368380069732666,0.368380069732666,no dropout,0.5,"[301550.71875, 51317812.0, 67232072.0, 74763640.0, 75542024.0, 72573024.0, 68817656.0, 64219916.0, 60522452.0, 56827148.0, 53223756.0, 49775740.0, 46239020.0, 42871404.0, 40109192.0, 37357192.0, 34970412.0, 32757254.0, 30689246.0, 28674506.0]","[0.368380069732666, 0.38823986053466797, 0.454439252614975, 0.4513239860534668, 0.4357476532459259, 0.44042056798934937, 0.4587227404117584, 0.46806854009628296, 0.4742990732192993, 0.47858256101608276, 0.47975078225135803, 0.4805296063423157, 0.49026480317115784, 0.4964953362941742, 0.49883177876472473, 0.4996106028556824, 0.5027258396148682, 0.5035046935081482, 0.49065420031547546, 0.49766355752944946]"
45,UniSAGE,CocitationCora,1,20,0.454439252614975,0.454439252614975,no dropout,0.5,"[301550.71875, 51317812.0, 67232072.0, 74763640.0, 75542024.0, 72573024.0, 68817656.0, 64219916.0, 60522452.0, 56827148.0, 53223756.0, 49775740.0, 46239020.0, 42871404.0, 40109192.0, 37357192.0, 34970412.0, 32757254.0, 30689246.0, 28674506.0]","[0.368380069732666, 0.38823986053466797, 0.454439252614975, 0.4513239860534668, 0.4357476532459259, 0.44042056798934937, 0.4587227404117584, 0.46806854009628296, 0.4742990732192993, 0.47858256101608276, 0.47975078225135803, 0.4805296063423157, 0.49026480317115784, 0.4964953362941742, 0.49883177876472473, 0.4996106028556824, 0.5027258396148682, 0.5035046935081482, 0.49065420031547546, 0.49766355752944946]"
46,UniSAGE,CocitationCora,1,40,0.454439252614975,0.4357476532459259,no dropout,0.5,"[301550.71875, 51317812.0, 67232072.0, 74763640.0, 75542024.0, 72573024.0, 68817656.0, 64219916.0, 60522452.0, 56827148.0, 53223756.0, 49775740.0, 46239020.0, 42871404.0, 40109192.0, 37357192.0, 34970412.0, 32757254.0, 30689246.0, 28674506.0]","[0.368380069732666, 0.38823986053466797, 0.454439252614975, 0.4513239860534668, 0.4357476532459259, 0.44042056798934937, 0.4587227404117584, 0.46806854009628296, 0.4742990732192993, 0.47858256101608276, 0.47975078225135803, 0.4805296063423157, 0.49026480317115784, 0.4964953362941742, 0.49883177876472473, 0.4996106028556824, 0.5027258396148682, 0.5035046935081482, 0.49065420031547546, 0.49766355752944946]"
47,UniSAGE,CocitationCora,1,60,0.4587227404117584,0.4587227404117584,no dropout,0.5,"[301550.71875, 51317812.0, 67232072.0, 74763640.0, 75542024.0, 72573024.0, 68817656.0, 64219916.0, 60522452.0, 56827148.0, 53223756.0, 49775740.0, 46239020.0, 42871404.0, 40109192.0, 37357192.0, 34970412.0, 32757254.0, 30689246.0, 28674506.0]","[0.368380069732666, 0.38823986053466797, 0.454439252614975, 0.4513239860534668, 0.4357476532459259, 0.44042056798934937, 0.4587227404117584, 0.46806854009628296, 0.4742990732192993, 0.47858256101608276, 0.47975078225135803, 0.4805296063423157, 0.49026480317115784, 0.4964953362941742, 0.49883177876472473, 0.4996106028556824, 0.5027258396148682, 0.5035046935081482, 0.49065420031547546, 0.49766355752944946]"
48,UniSAGE,CocitationCora,1,80,0.4742990732192993,0.4742990732192993,no dropout,0.5,"[301550.71875, 51317812.0, 67232072.0, 74763640.0, 75542024.0, 72573024.0, 68817656.0, 64219916.0, 60522452.0, 56827148.0, 53223756.0, 49775740.0, 46239020.0, 42871404.0, 40109192.0, 37357192.0, 34970412.0, 32757254.0, 30689246.0, 28674506.0]","[0.368380069732666, 0.38823986053466797, 0.454439252614975, 0.4513239860534668, 0.4357476532459259, 0.44042056798934937, 0.4587227404117584, 0.46806854009628296, 0.4742990732192993, 0.47858256101608276, 0.47975078225135803, 0.4805296063423157, 0.49026480317115784, 0.4964953362941742, 0.49883177876472473, 0.4996106028556824, 0.5027258396148682, 0.5035046935081482, 0.49065420031547546, 0.49766355752944946]"
49,UniSAGE,CocitationCora,1,100,0.47975078225135803,0.47975078225135803,no dropout,0.5,"[301550.71875, 51317812.0, 67232072.0, 74763640.0, 75542024.0, 72573024.0, 68817656.0, 64219916.0, 60522452.0, 56827148.0, 53223756.0, 49775740.0, 46239020.0, 42871404.0, 40109192.0, 37357192.0, 34970412.0, 32757254.0, 30689246.0, 28674506.0]","[0.368380069732666, 0.38823986053466797, 0.454439252614975, 0.4513239860534668, 0.4357476532459259, 0.44042056798934937, 0.4587227404117584, 0.46806854009628296, 0.4742990732192993, 0.47858256101608276, 0.47975078225135803, 0.4805296063423157, 0.49026480317115784, 0.4964953362941742, 0.49883177876472473, 0.4996106028556824, 0.5027258396148682, 0.5035046935081482, 0.49065420031547546, 0.49766355752944946]"
50,UniSAGE,CocitationCora,1,120,0.49026480317115784,0.49026480317115784,no dropout,0.5,"[301550.71875, 51317812.0, 67232072.0, 74763640.0, 75542024.0, 72573024.0, 68817656.0, 64219916.0, 60522452.0, 56827148.0, 53223756.0, 49775740.0, 46239020.0, 42871404.0, 40109192.0, 37357192.0, 34970412.0, 32757254.0, 30689246.0, 28674506.0]","[0.368380069732666, 0.38823986053466797, 0.454439252614975, 0.4513239860534668, 0.4357476532459259, 0.44042056798934937, 0.4587227404117584, 0.46806854009628296, 0.4742990732192993, 0.47858256101608276, 0.47975078225135803, 0.4805296063423157, 0.49026480317115784, 0.4964953362941742, 0.49883177876472473, 0.4996106028556824, 0.5027258396148682, 0.5035046935081482, 0.49065420031547546, 0.49766355752944946]"
51,UniSAGE,CocitationCora,1,140,0.49883177876472473,0.49883177876472473,no dropout,0.5,"[301550.71875, 51317812.0, 67232072.0, 74763640.0, 75542024.0, 72573024.0, 68817656.0, 64219916.0, 60522452.0, 56827148.0, 53223756.0, 49775740.0, 46239020.0, 42871404.0, 40109192.0, 37357192.0, 34970412.0, 32757254.0, 30689246.0, 28674506.0]","[0.368380069732666, 0.38823986053466797, 0.454439252614975, 0.4513239860534668, 0.4357476532459259, 0.44042056798934937, 0.4587227404117584, 0.46806854009628296, 0.4742990732192993, 0.47858256101608276, 0.47975078225135803, 0.4805296063423157, 0.49026480317115784, 0.4964953362941742, 0.49883177876472473, 0.4996106028556824, 0.5027258396148682, 0.5035046935081482, 0.49065420031547546, 0.49766355752944946]"
52,UniSAGE,CocitationCora,1,160,0.5027258396148682,0.5027258396148682,no dropout,0.5,"[301550.71875, 51317812.0, 67232072.0, 74763640.0, 75542024.0, 72573024.0, 68817656.0, 64219916.0, 60522452.0, 56827148.0, 53223756.0, 49775740.0, 46239020.0, 42871404.0, 40109192.0, 37357192.0, 34970412.0, 32757254.0, 30689246.0, 28674506.0]","[0.368380069732666, 0.38823986053466797, 0.454439252614975, 0.4513239860534668, 0.4357476532459259, 0.44042056798934937, 0.4587227404117584, 0.46806854009628296, 0.4742990732192993, 0.47858256101608276, 0.47975078225135803, 0.4805296063423157, 0.49026480317115784, 0.4964953362941742, 0.49883177876472473, 0.4996106028556824, 0.5027258396148682, 0.5035046935081482, 0.49065420031547546, 0.49766355752944946]"
53,UniSAGE,CocitationCora,1,180,0.5035046935081482,0.49065420031547546,no dropout,0.5,"[301550.71875, 51317812.0, 67232072.0, 74763640.0, 75542024.0, 72573024.0, 68817656.0, 64219916.0, 60522452.0, 56827148.0, 53223756.0, 49775740.0, 46239020.0, 42871404.0, 40109192.0, 37357192.0, 34970412.0, 32757254.0, 30689246.0, 28674506.0]","[0.368380069732666, 0.38823986053466797, 0.454439252614975, 0.4513239860534668, 0.4357476532459259, 0.44042056798934937, 0.4587227404117584, 0.46806854009628296, 0.4742990732192993, 0.47858256101608276, 0.47975078225135803, 0.4805296063423157, 0.49026480317115784, 0.4964953362941742, 0.49883177876472473, 0.4996106028556824, 0.5027258396148682, 0.5035046935081482, 0.49065420031547546, 0.49766355752944946]"
54,UniSAGE,CocitationCora,1,199,0.5035046935081482,0.5035046935081482,no dropout,0.5,"[301550.71875, 51317812.0, 67232072.0, 74763640.0, 75542024.0, 72573024.0, 68817656.0, 64219916.0, 60522452.0, 56827148.0, 53223756.0, 49775740.0, 46239020.0, 42871404.0, 40109192.0, 37357192.0, 34970412.0, 32757254.0, 30689246.0, 28674506.0]","[0.368380069732666, 0.38823986053466797, 0.454439252614975, 0.4513239860534668, 0.4357476532459259, 0.44042056798934937, 0.4587227404117584, 0.46806854009628296, 0.4742990732192993, 0.47858256101608276, 0.47975078225135803, 0.4805296063423157, 0.49026480317115784, 0.4964953362941742, 0.49883177876472473, 0.4996106028556824, 0.5027258396148682, 0.5035046935081482, 0.49065420031547546, 0.49766355752944946]"
